id,name,type,desc,atk,def,level,race,attribute,archetype,banlist_info.ban_tcg,banlist_info.ban_ocg,banlist_info.ban_goat,card_sets_set_name,card_sets_set_code,card_sets_set_rarity,card_sets_set_rarity_code,card_sets_set_price,card_images_id,card_images_image_url,card_images_image_url_small,card_prices_cardmarket_price,card_prices_tcgplayer_price,card_prices_ebay_price,card_prices_amazon_price,card_prices_coolstuffinc_price
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Premium Gold,PGLD-EN030,Gold Secret Rare,(GScR),13.55,10000001,https://images.ygoprodeck.com/images/cards/10000001.jpg,https://images.ygoprodeck.com/images/cards_small/10000001.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Premium Gold,PGLD-EN030,Gold Secret Rare,(GScR),13.55,10000002,https://images.ygoprodeck.com/images/cards/10000002.jpg,https://images.ygoprodeck.com/images/cards_small/10000002.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,"Shonen Jump Vol. 8, Issue 1 promotional card",JUMP-EN037,Ultra Rare,(UR),15.71,10000000,https://images.ygoprodeck.com/images/cards/10000000.jpg,https://images.ygoprodeck.com/images/cards_small/10000000.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,"Shonen Jump Vol. 8, Issue 1 promotional card",JUMP-EN037,Ultra Rare,(UR),15.71,10000001,https://images.ygoprodeck.com/images/cards/10000001.jpg,https://images.ygoprodeck.com/images/cards_small/10000001.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,"Shonen Jump Vol. 8, Issue 1 promotional card",JUMP-EN037,Ultra Rare,(UR),15.71,10000002,https://images.ygoprodeck.com/images/cards/10000002.jpg,https://images.ygoprodeck.com/images/cards_small/10000002.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Speed Duel: Battle City Box,SBCB-EN202,Secret Rare,(ScR),3.35,10000000,https://images.ygoprodeck.com/images/cards/10000000.jpg,https://images.ygoprodeck.com/images/cards_small/10000000.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Speed Duel: Battle City Box,SBCB-EN202,Secret Rare,(ScR),3.35,10000001,https://images.ygoprodeck.com/images/cards/10000001.jpg,https://images.ygoprodeck.com/images/cards_small/10000001.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Speed Duel: Battle City Box,SBCB-EN202,Secret Rare,(ScR),3.35,10000002,https://images.ygoprodeck.com/images/cards/10000002.jpg,https://images.ygoprodeck.com/images/cards_small/10000002.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,WSJ Jump Pack Spring 2017 promotional card,JMPS-EN004,Ultra Rare,(UR),30.3,10000000,https://images.ygoprodeck.com/images/cards/10000000.jpg,https://images.ygoprodeck.com/images/cards_small/10000000.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,WSJ Jump Pack Spring 2017 promotional card,JMPS-EN004,Ultra Rare,(UR),30.3,10000001,https://images.ygoprodeck.com/images/cards/10000001.jpg,https://images.ygoprodeck.com/images/cards_small/10000001.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,WSJ Jump Pack Spring 2017 promotional card,JMPS-EN004,Ultra Rare,(UR),30.3,10000002,https://images.ygoprodeck.com/images/cards/10000002.jpg,https://images.ygoprodeck.com/images/cards_small/10000002.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Yu-Gi-Oh! The Dark Side of Dimensions Blu-ray & DVD promotional card,MVPC-EN001,Gold Rare,(GUR),13.27,10000000,https://images.ygoprodeck.com/images/cards/10000000.jpg,https://images.ygoprodeck.com/images/cards_small/10000000.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Yu-Gi-Oh! The Dark Side of Dimensions Blu-ray & DVD promotional card,MVPC-EN001,Gold Rare,(GUR),13.27,10000001,https://images.ygoprodeck.com/images/cards/10000001.jpg,https://images.ygoprodeck.com/images/cards_small/10000001.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Yu-Gi-Oh! The Dark Side of Dimensions Blu-ray & DVD promotional card,MVPC-EN001,Gold Rare,(GUR),13.27,10000002,https://images.ygoprodeck.com/images/cards/10000002.jpg,https://images.ygoprodeck.com/images/cards_small/10000002.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack Secret Edition,MVP1-ENSV5,Ultra Rare,(UR),15.77,10000000,https://images.ygoprodeck.com/images/cards/10000000.jpg,https://images.ygoprodeck.com/images/cards_small/10000000.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack Secret Edition,MVP1-ENSV5,Ultra Rare,(UR),15.77,10000001,https://images.ygoprodeck.com/images/cards/10000001.jpg,https://images.ygoprodeck.com/images/cards_small/10000001.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack Secret Edition,MVP1-ENSV5,Ultra Rare,(UR),15.77,10000002,https://images.ygoprodeck.com/images/cards/10000002.jpg,https://images.ygoprodeck.com/images/cards_small/10000002.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Yu-Gi-Oh! The Dark Side of Dimensions Theater distribution cards,MVPC-EN001,Gold Secret Rare,(GScR),13.27,10000000,https://images.ygoprodeck.com/images/cards/10000000.jpg,https://images.ygoprodeck.com/images/cards_small/10000000.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Yu-Gi-Oh! The Dark Side of Dimensions Theater distribution cards,MVPC-EN001,Gold Secret Rare,(GScR),13.27,10000001,https://images.ygoprodeck.com/images/cards/10000001.jpg,https://images.ygoprodeck.com/images/cards_small/10000001.jpg,0.83,0.69,1.95,3.34,1.99
10000000,Obelisk the Tormentor,Effect Monster,"Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. Neither player can target this card with card effects. Once per turn, during the End Phase, if this card was Special Summoned: Send it to the GY. You can Tribute 2 monsters; destroy all monsters your opponent controls. This card cannot declare an attack the turn this effect is activated.",4000.0,4000.0,10.0,Divine-Beast,DIVINE,Egyptian God,,,,Yu-Gi-Oh! The Dark Side of Dimensions Theater distribution cards,MVPC-EN001,Gold Secret Rare,(GScR),13.27,10000002,https://images.ygoprodeck.com/images/cards/10000002.jpg,https://images.ygoprodeck.com/images/cards_small/10000002.jpg,0.83,0.69,1.95,3.34,1.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Battle Pack 2: War of the Giants,BP02-EN129,Mosaic Rare,(MSR),4.98,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Battle Pack 2: War of the Giants,BP02-EN129,Rare,(R),5.47,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Battle Pack: Epic Dawn,BP01-EN034,Rare,(R),3.94,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Battle Pack: Epic Dawn,BP01-EN034,Starfoil Rare,(SFR),3.54,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Dark Beginning 1,DB1-EN134,Super Rare,(SR),40.57,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Duelist Pack: Kaiba,DPKB-EN029,Ultimate Rare,(UtR),161.88,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Legend of Blue Eyes White Dragon,LOB-119,Rare,(R),4.2,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Legend of Blue Eyes White Dragon,LOB-EN119,Rare,(R),16.67,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Legendary Collection 3: Yugi's World Mega Pack,LCYW-EN059,Secret Rare,(ScR),28.4,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Legendary Collection 4: Joey's World Mega Pack,LCJW-EN061,Secret Rare,(ScR),21.53,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Magic Ruler,MRL-E129,Rare,(R),25.34,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Starter Deck: Yugi Evolution,SYE-040,Common,(C),4.61,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Structure Deck: Blaze of Destruction,SD3-EN019,Common,(C),6.31,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Structure Deck: Dragon's Roar,SD1-EN015,Common,(C),4.66,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Structure Deck: Fury from the Deep,SD4-EN018,Common,(C),4.62,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Structure Deck: Zombie Madness,SD2-EN017,Common,(C),4.57,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Tournament Pack: 3rd Season,TP3-014,Common,(C),7.61,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,Greed,Banned,Banned,Limited,Yugi's Legendary Decks,YGLD-ENB26,Common,(C),4.58,55144522,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,0.99,2.52,3.95,6.18,3.99
59197169,Yami,Spell Card,"All Fiend and Spellcaster monsters on the field gain 200 ATK/DEF, also all Fairy monsters on the field lose 200 ATK/DEF.",,,,Field,,,,,,Legend of Blue Eyes White Dragon,LOB-051,Common,(C),2.07,59197169,https://images.ygoprodeck.com/images/cards/59197169.jpg,https://images.ygoprodeck.com/images/cards_small/59197169.jpg,0.02,0.30,3.99,1.50,0.39
59197169,Yami,Spell Card,"All Fiend and Spellcaster monsters on the field gain 200 ATK/DEF, also all Fairy monsters on the field lose 200 ATK/DEF.",,,,Field,,,,,,Legend of Blue Eyes White Dragon,LOB-E040,Common,(C),2.39,59197169,https://images.ygoprodeck.com/images/cards/59197169.jpg,https://images.ygoprodeck.com/images/cards_small/59197169.jpg,0.02,0.30,3.99,1.50,0.39
59197169,Yami,Spell Card,"All Fiend and Spellcaster monsters on the field gain 200 ATK/DEF, also all Fairy monsters on the field lose 200 ATK/DEF.",,,,Field,,,,,,Legend of Blue Eyes White Dragon,LOB-EN051,Common,(C),5.4,59197169,https://images.ygoprodeck.com/images/cards/59197169.jpg,https://images.ygoprodeck.com/images/cards_small/59197169.jpg,0.02,0.30,3.99,1.50,0.39
59197169,Yami,Spell Card,"All Fiend and Spellcaster monsters on the field gain 200 ATK/DEF, also all Fairy monsters on the field lose 200 ATK/DEF.",,,,Field,,,,,,Speed Duel Starter Decks: Destiny Masters,SS01-ENC13,Common,(C),1.26,59197169,https://images.ygoprodeck.com/images/cards/59197169.jpg,https://images.ygoprodeck.com/images/cards_small/59197169.jpg,0.02,0.30,3.99,1.50,0.39
59197169,Yami,Spell Card,"All Fiend and Spellcaster monsters on the field gain 200 ATK/DEF, also all Fairy monsters on the field lose 200 ATK/DEF.",,,,Field,,,,,,Starter Deck: Pegasus,SDP-037,Common,(C),1.61,59197169,https://images.ygoprodeck.com/images/cards/59197169.jpg,https://images.ygoprodeck.com/images/cards_small/59197169.jpg,0.02,0.30,3.99,1.50,0.39
59197169,Yami,Spell Card,"All Fiend and Spellcaster monsters on the field gain 200 ATK/DEF, also all Fairy monsters on the field lose 200 ATK/DEF.",,,,Field,,,,,,Starter Deck: Yugi,SDY-045,Common,(C),1.45,59197169,https://images.ygoprodeck.com/images/cards/59197169.jpg,https://images.ygoprodeck.com/images/cards_small/59197169.jpg,0.02,0.30,3.99,1.50,0.39
59197169,Yami,Spell Card,"All Fiend and Spellcaster monsters on the field gain 200 ATK/DEF, also all Fairy monsters on the field lose 200 ATK/DEF.",,,,Field,,,,,,Starter Deck: Yugi,SDY-E041,Common,(C),3.1,59197169,https://images.ygoprodeck.com/images/cards/59197169.jpg,https://images.ygoprodeck.com/images/cards_small/59197169.jpg,0.02,0.30,3.99,1.50,0.39
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,2-Player Starter Deck: Yuya & Declan,YS15-ENY02,Common,(C),4,15025844,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,0.05,0.12,5.99,3.99,0.25
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,Dark Beginning 1,DB1-EN120,Common,(C),1.16,15025844,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,0.05,0.12,5.99,3.99,0.25
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,Demo Deck 2016,DEM3-EN001,Common,(C),0.00,15025844,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,0.05,0.12,5.99,3.99,0.25
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,Legend of Blue Eyes White Dragon,LOB-062,Super Rare,(SR),14.77,15025844,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,0.05,0.12,5.99,3.99,0.25
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,Legend of Blue Eyes White Dragon,LOB-E050,Super Rare,(SR),15.6,15025844,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,0.05,0.12,5.99,3.99,0.25
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,Legend of Blue Eyes White Dragon,LOB-EN062,Super Rare,(SR),34.11,15025844,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,0.05,0.12,5.99,3.99,0.25
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,Legendary Collection 3: Yugi's World Mega Pack,LCYW-EN005,Common,(C),1.83,15025844,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,0.05,0.12,5.99,3.99,0.25
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,Saber Force Starter Deck,YS15-ENF02,Common,(C),2.13,15025844,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,0.05,0.12,5.99,3.99,0.25
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,Speed Duel: Attack from the Deep,SBAD-EN003,Common,(C),1.03,15025844,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,0.05,0.12,5.99,3.99,0.25
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,Starter Deck: Yugi,SDY-001,Common,(C),2.04,15025844,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,0.05,0.12,5.99,3.99,0.25
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,Starter Deck: Yugi,SDY-E001,Common,(C),2.06,15025844,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,0.05,0.12,5.99,3.99,0.25
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,Starter Deck: Yugi Evolution,SYE-002,Common,(C),1.61,15025844,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,0.05,0.12,5.99,3.99,0.25
